index	text_a	text_b	predictions
14	Tapestries of the 6th century decorate the choir and represent the miracles of Saint Amans.	六世纪的唱诗班装饰了合唱团 ， 代表了圣阿曼的奇迹。	0.7223413659350524
15	The poet Robert Browning and his wife Elizabeth attended a séance on 23, July 1855 in Ealing with the Rymers.	1855 年 7 月 23 日 ， 诗人罗伯特 · 布朗宁和他的妻子伊丽莎白在《与运动员共进晚餐》中参加了一个圣职。	0.909208082809973
16	Simply titled Unplugged, the album debuted at number one on the U.S.	"这张专辑在美国名列第一 ， 简而言之标题是 ""未插上"" 。"	0.769426582641632
17	His nudes celebrated the glamor and beauty of the female form.	他的裸体颂扬了女性的魅力和美丽.	1.2100503074160698
18	He can play the flute, the piano and the percussions.	他能演奏长笛、钢琴和打击乐器.	1.54748733935973
19	The crusaders especially needed the Venetians' ships against the Egyptians.	十字军特别需要威尼斯人的船只来对付埃及人。	1.4184646994256362
20	Emeritus Professor of General Pathology and Physiopathology at the Faculty of Medicine, Central University of Venezuela.	委内瑞拉中央大学医学院普通病理学和生理病理学名誉教授。	1.59030995952577
21	Windsor Magazine, December 1904 A Plot in the Duchy.	《温莎杂志》, 1904 年 12 月.	0.5289371144930594
22	I./KG 54 operated against the British beachheads with Butterfly Bombs and mined the Orne and Vire estuaries on 7/8 June 1944.	I. / KG 54 用蝴蝶炸弹攻击英国的海头 ， 并于 1944 年 6 月 7 日 / 8 日在奥恩和瓦雷河口埋设了地雷。	0.8340718903058483
23	Aaron and Robert share a kiss while a delighted Liv overhears.	亚伦和罗伯特分享了一个吻, 而一个愉快的利夫听到了.	0.8369652257736109
24	The Five Gatekeepers defeat Chaos by impaling him with their swords, forming a five pointed star.	五个守门员用刀子击打他, 击败了混乱, 形成了一个五角星.	0.7363158358071875
25	Ash tampers with Justin's bike so he will not win.	用贾斯汀的自行车擦伤了他 ， 所以他不会赢的。	0.903041605726474
26	The Riddler appears in Justice League Action, voiced by Brent Spiner.	里德勒出现在正义联盟行动中 ， 布伦特斯皮纳表达了这一观点。	0.748169895692464
27	The pupa or chrysalis, unlike that of moths, is not wrapped in a cocoon.	木偶或菊花与苍蝇不同, 不被包裹在椰子里.	0.4862035975720498
28	However Carla manages to untie herself and escapes, although Tony walks into the inferno and kills himself.	然而卡拉却设法解开了束缚 ， 逃走了 ， 尽管托尼走进了地狱 ， 自杀了。	1.267437266641997
29	Viviparity and ovoviviparity have evolved in many extinct clades of reptiles and in squamates.	在许多灭绝的爬行动物和鱿鱼群中 ， 生物和生物已经进化。	0.16910007829500193
30	A military coup overthrew Allende on 11 September 1973.	1973 年 9 月 11 日的军事政变推翻了阿连德。	1.5450756559048582
31	Equatorial Guinea lies between latitudes 4°N and 2°S, and longitudes 5° and 12°E.	赤道几内亚位于北纬 4 度至南纬 2 度之间, 东经 5 度至 12 度之间。	1.3643643851887586
32	In July 2018, Farage headlined a fundraiser for Lou Barletta, the Republican nominee in the 2018 United States Senate election in Pennsylvania.	2018 年 7 月 ， 法拉奇为 2018 年宾夕法尼亚州美国参议院选举的共和党候选人卢 · 巴莱塔 （ Lou Barletta ） 担任了筹款人。	1.0803243509395593
33	Rafter hips are often amplified by poor muscling along thighs and lower hips.	在大腿和下臀部的肌肉不足往往会放大蜂窝.	0.5743788185167583
34	"Blur released two singles ""The Puritan"" and ""Under the Westway"" on 2 July."	"7 月 2 日 ， 布莱尔发行了两个单曲 ""清教徒"" 和 ""西路下"" 。"	1.0315828789302117
35	"The ""UK Radio Edit"" replaces guitars with synths and electronic beats."	"""英国无线电编辑"" 用合成声和电子击打代替吉他。"	0.9314966366874488
36	"The album spawned two singles, ""The Celestials"" and ""Panopticon""."	"这张专辑产生了两个单曲 ， ""凯尔特人"" 和 ""全景"" 。"	0.8739980368962431
37	It stayed in East Prussia resting and replenishing until 21 January 1942.	它一直在东普鲁士休息和补充 ， 直到 1942 年 1 月 21 日。	1.2544030880045045
38	This insubordination earned him a now famous reprimand from the King.	这种不服从命令的态度使他赢得了国王现在著名的训斥.	0.878875512393417
39	Cicero transliterated the Greek word into the Latin átheos.	西塞罗把希腊语译成拉丁语.	1.08764222833344
40	We also find this motif on the neck of a volute krater attributed to the painter of the Woolly Satyrs and preserved in New York.	我们还在一个被认为是伍利撒特人的画家并保存在纽约的一个大克拉特人的脖子上发现了这一运动。	-0.0924271700043822
41	After the Conquest, the Spanish reorganized the pre Hispanic neighborhoods or capullis around various patron saints.	征服后 ， 西班牙人围绕各种守护神重新组织了西班牙裔以前的社区或议会。	0.7736846146616155
42	All 6 of the artillerymen recorded as wounded died).	据记录 ， 所有 6 名炮兵都受伤了) 。	1.0832269105426133
43	On July 30, Montgomery and the 17th Foot stormed and captured the fort.	7 月 30 日 ， 蒙哥马利和第 17 英尺冲进并占领了要塞。	0.7291286178142378
44	The Alkhalifa conquered and expelled the Persians from Bahrain after defeating them.	Alkhalifa 在击败了波斯人之后 ， 征服了他们并将他们逐出巴林。	1.2427812481025409
45	After fruitlessly chasing the Washington towards the Russell Islands, Kondo ordered his warships to retire without bombarding Henderson Field.	在徒劳无功地追赶华盛顿向罗素群岛前进之后 ， 孔多命令他的军舰退役而不轰炸亨德森菲尔德。	0.7587539728270677
46	In south and central Arabia, Bedouin Arab tribes occasionally raided the Sassanid empire.	在阿拉伯南部和中部 ， 贝都因人的阿拉伯部落偶尔袭击萨萨尼德帝国。	1.4015374602243253
47	Due to extensive taxation, the peasants often rebelled against their lords.	由于课税太多, 农民经常反抗他们的主人.	1.2559943939835205
48	From 2003 to 2005, the Sounds switched to solid jerseys and pants.	从 2003 年到 2005 年, 声音变成了坚固的运动衫和裤子.	0.48083030102942415
49	Also same as in Sweden, they are offering McVegan patty for vegans in wraps, sallad or as a burger.	和瑞典的情况一样 ， 他们用包装、礼仪或汉堡给素食者赠送麦维根馅饼。	0.5137835719046686
50	Boer marksmen would often pick off British soldiers from hundreds of yards away.	划船手经常从几百码以外的地方挑选英国士兵.	0.24272760166101912
51	Instead of satiation Hitler then seized the rest of Czechoslovakia in March 1939 and menaced Poland.	希特勒后来在 1939 年 3 月非但没有满足捷克斯洛伐克的其他地区 ， 反而对波兰进行了威胁。	1.1111205054751365
52	They also eat crabs, pork, chicken, beef and the meat of squirrels.	他们还吃蟹、猪肉、鸡、牛肉和松鼠肉。	1.540482512000684
53	On 7 June, the destroyer sortied from Humboldt Bay with TF 75 and shaped a course back to Biak.	6 月 7 日 ， 这艘驱逐舰从洪堡湾与 TF 75 进行了分类 ， 确定了返回 Biak 的路线。	0.5420827435074739
54	Isabel kidnaps Atticus, steals the serum in Dan's bag, and escapes.	伊莎贝尔绑架了阿蒂库斯 ， 偷了丹包里的血清 ， 然后逃跑了。	1.3570980488394953
55	"""The Death of Superman"" concluded in October 1993 with The Adventures of Superman #505, in which Superman returns to Metropolis."	"""超人的死亡"" 于 1993 年 10 月与《超人的冒险》第 505 号结尾 ， 其中超人返回大都市。"	0.8689885706796434
56	The 2009 Florida Gators softball team has 7 seniors, 2 juniors, 7 sophomores, and 4 freshmen.	2009 年佛罗里达州 Gers 垒球队有 7 名高年级学生、 2 名青年学生、 7 名二年级学生和 4 名新生。	1.1169059401863441
57	The Redskins got a touchdown early in the first quarter.	红皮队一季度早些时候就被击落了.	0.7107212377282975
58	The Quran inspired musicality in poetry through the internal rhythm of the verses.	古兰经通过诗歌的内在节奏激发了诗歌的音乐性.	1.282884460052857
59	Jadwiga accuses them of treason and plotting against the kingdom.	贾德维加指责他们叛国罪和阴谋反对王国.	1.1594591585453713
60	Mukti Bahini naval commandos drowned several Pakistani warships during Operation Jackpot in August 1971.	Mukti Bahini 海军突击队在 1971 年 8 月的杰克布行动中淹死了几艘巴基斯坦军舰。	1.1899165876179836
61	She also defeated Caroline at Sydney International, Pan Pacific Open in Tokyo, and also tournaments in Doha, Wuhan and Beijing.	她还在悉尼国际、东京泛太平洋公开赛以及多哈、武汉和北京的比赛中击败了卡罗琳。	1.432311362722189
62	The militsiya arrive, where Sasha recognises the same militsiya sheriff from 1989.	军方人员抵达时 ， 萨沙从 1989 年起就承认了同样的军方警长。	0.3153079479360282
63	Angle then accidentally hit the referee, knocking him out in the storyline.	安格尔不经意地撞到裁判员, 把他击倒在故事情节中.	0.4167312143251376
64	He built the first parish kirk a year later and provided land for the kirk, minster's manse, and garden.	一年后 ， 他建造了第一个教区的教堂 ， 并为教堂、水泥屋和花园提供了土地。	1.117275666351422
65	"Critics criticized the manga for using ""cliché"" characterizations typical of the harem genre."	"批评者批评曼加使用了典型的 ""陈词滥调"" 。"	0.9573428539620168
66	Handbook of American Indians U. S. Bureau of American ethnology.	《美国印第安人手册》 ， 美国民族事务局。	1.3994152434480793
67	The teenage Luthor saves Superboy from a chance encounter with kryptonite.	十几岁的卢瑟拯救了超级男孩 ， 避免了与加密岩的偶然接触。	0.7128560069360739
68	The antechamber of the Order Hall is decorated with stucco reliefs of cherubs, masks, birds, and weapons by Tomasso Soldati and Frisoni.	圣殿的前锤子被托马索 · 索尔达蒂和弗里索尼装饰成了樱桃、面具、鸟类和武器的小饰品。	0.3942128178188057
69	Natsumi suddenly appears and tries to run him through, triggering the unsheathing of his mutant claws.	娜楚米突然出现 ， 试图把他赶走 ， 引发了他突变的爪子的解开。	0.7844037255293492
70	Bruiser competes on both the PRCA and the elite series of the PBR.	布鲁泽在 PRCA 和 PBR 的精英系列上都有竞争.	0.6552827582149336
71	James Miller farmed here previously, dying on 3 April 1813.	詹姆斯米勒以前在这里耕种, 1813 年 4 月 3 日死亡.	1.3579807130021118
72	Dishes include congee, cha siu bao, siu yuk, egg tarts, and mango pudding.	鱼包括椰子、茶叶、茶叶、蛋粉和芒果布丁.	0.15989125316640598
73	"The critic Alain Cochard writes that it ""casts a spell on the ear through the subtlety of a harmony tinged with the modal and its melodic freshness."""	"评论家阿兰 · 科查德 （ Alain Cochard ） 写道 ， 它 ""通过带有模态和旋律新鲜感的微妙的和谐 ， 给耳朵留下了咒语"" 。"	0.7698165638666794
74	He devoured popular novels, classics, plays, and biographies.	他喜欢流行的小说、经典著作、戏剧和传记.	1.5206458664154845
75	The fleet of Venice, commanded by Doge Ordelafo Faliero, invaded Dalmatia in August 1115.	由 Doge Ordelafo Faliero 指挥的威尼斯舰队于 11 月 15 日入侵 Dalmatia 。	1.176414355435091
76	Sharapova pulled out of the Dubai Tennis Championships due to citing a forearm strain.	沙拉波娃因前臂紧张而退出了迪拜网球锦标赛.	1.2754184259292467
77	"""Disguised Symbolism as Enactive Symbolism in Van Eyck's Paintings""."	"""虚构的符号主义作为范艾克绘画中的积极的符号主义"" 。"	0.5371449783012825
78	They squared off in the Sultan's palace over a billiard table.	他们在苏丹宫殿的台球台上平整下来.	0.46711277562694936
79	Charlie Brown's Funtime Frolics takes place in the Camp Snoopy Theatre.	查理布朗的葬礼 Frolics 在 Snoopy 营地剧院举行.	0.5314397079823486
80	The nonconformist churches, however, were less influenced by revivalism.	然而 ， 不符合规定的教会受复兴主义的影响较小。	0.9883108436777109
81	He admits to the kiss and Susan slaps him; she then throws him out.	他承认接吻了, 苏珊打了他一巴掌, 然后把他扔出去.	1.2341913909802442
82	Companies D and I returned to Fort Concho on 21 October with 116 of the noncombatants, who were interned in the quartermaster's corral.	10 月 21 日 ， D 连和我带着 116 名非战斗人员返回 Concho 堡 ， 他们被关押在军需官的后部。	0.8866493663720583
83	The four ventricles, two lateral, a third, and a fourth ventricle, all contain choroid plexus that produces cerebrospinal fluid.	四个心室 ， 两个侧室、第三个心室和第四个心室 ， 都含有产生脑脊液的脉络丛。	1.42267404322635
84	The Argumenta are collections of legends about the Evangelists.	《论战》是福音派传奇的集合体.	1.235813032002125
85	As Uatu watches on, Thor implores Hood to surrender, lest he kill himself.	乌阿图看着, 索尔恳求胡德投降, 以免他自杀.	1.1233515186830383
86	General Edward Hand, the local military commander, banished Col. Croghan from the frontier in 1777 on suspicion of treason.	当地军事指挥官 Edward Hand 将军于 1777 年因涉嫌叛国罪而将 Croghan 上校驱逐出境。	1.2206151755266645
87	Dionysus founds the city of Nicaea, as a double commemoration of the namesake nymph and of his first battle against the Indians.	狄奥尼索斯创立了妮卡亚城 ， 作为对奈姆夫的名字和他与印度人的第一次战斗的双重纪念。	1.0742418420154647
88	On St. Patrick's Day, John and Natalie stare at one another as he dances with Marty.	圣帕特里克节那天, 约翰和娜塔莉在和马蒂跳舞的时候互相盯着对方.	1.1624489195098904
89	on her suitcase Norman freaks out and leaves the diner.	在她的手提箱上 ， 诺曼惊慌失措地离开了餐桌。	0.8631534017132051
90	A documentary film about Lin, titled Linsanity, premiered on January 20, 2013, at the Sundance Film Festival.	2013 年 1 月 20 日 ， 在星期日电影节上 ， 放映了一部关于林先生的纪录片 ， 题为《林先生》。	1.174393128676158
91	Lewis also outfits Windrip with a racist ideology completely alien to Long and a Main Street conservatism he also never embraced.	刘易斯还将温得利普的种族主义意识形态与朗格完全格格不入 ， 他也从未接受过一条主要街道的保守主义。	0.5220838672541612
92	Unlike the sporting 323s in other markets, the Sport only received special hubcaps, rather than alloy wheels.	与其他市场的 323 台体育赛事不同 ， 该赛事只收到特殊的卡盖 ， 而不是合金车轮。	0.626019521832921
93	The American volunteers scalped several of the Indian dead, while the Indians stripped the clothing from dead Americans and scalped at least one.	美国志愿者对一些死于印度的人进行了头皮切割 ， 而印第安人则从死于印度的美国人身上剥去衣服 ， 并至少对其中一人进行了头皮切割。	0.6193039709641444
94	Some hunters still wear hunter green clothing or hunter green bandanas.	有些猎人仍然穿着猎人绿色服装或猎人绿色的土豆.	0.7895985302993795
95	It offers a medium in which to satirise local politics, amidst the general bacchanal.	它提供了一个媒体 ， 可以在普遍的麻烦中讽刺地方政治。	0.2580828390015009
96	Jason first appeared outside of film in the 1982 novelization of Friday the 13th Part 3 by Michael Avallone.	贾森第一次出现在电影之外 ， 在 1982 年星期五的第 13 部分的小说剧迈克尔 · 阿瓦隆。	0.7104458449880541
97	The juvenile specimen includes a partial humerus, a partial fibula, and a tooth fragment.	幼年样本包括部分腐殖质、部分纤维和牙齿碎片.	0.47946978862104705
98	In the east the YEO and AUS MTD DIVs located Turkish defences from Kustine, to Beit Jibrin.	在东部 ， YEO 和 AUS MTD DIVs 从 Kustine 到 Beit Jibrin 都是土耳其的防御工事。	0.4199000376273221
99	19 car for the Budweiser Grand Prix of Cleveland at Cleveland Burke Lakefront Airport.	19 辆汽车 ， 供克里夫兰的 Budweer 大奖赛在克里夫兰伯克拉克弗伦德机场举行。	0.8517340173167586
100	Sītā worships Rāma in her mind and then departs for her palace after worshipping Pārvatī.	在她的脑海中 ， 锡塔崇拜拉玛 ， 然后在崇拜帕尔瓦特之后前往她的宫殿。	0.9042185863708075
101	In the German mediatisation of 1803 the abbey St Gall lost Neuravensburg, so Ebringen and Norsingen were its last dominions.	在 1803 年的德国调解中 ， 圣加勒修道院失去了诺伊拉文斯堡 ， 因此埃布林根和诺辛根是最后的王室。	0.7216618229372008
102	By 1912, American mass market brassiere manufacturers included Bien Jolie Brassieres and the DeBevoise Brassiere.	到 1912 年 ， 美国大众市场的 Brassiere 制造商包括 Bien Jolie Brassieres 和 DeBevoise Brassiere 。	0.3921816061711553
103	DJ Neesty, born in Tarbes in 1960, composer arranger, remixing.	DJ 尼尔斯, 1960 年出生于塔布斯, 作曲家安排, 重现.	0.4926153225412832
104	The polymath Rabindranath Tagore, a Bengali poet, dramatist, and writer from India, became in 1913 the first Asian Nobel laureate.	孟加拉诗人、剧作家、印度作家拉宾德拉纳特 · 塔戈尔 （ Rabindranath Tagore ） 1913 年成为第一位亚洲诺贝尔奖获得者。	1.3603930621162315
105	Finished masks often receive further decoration with ribbons, gold accents, bells, sequins and more.	用丝带、金色口音、铃声、序列等装饰的面具通常会得到进一步的装饰.	0.8499554709007475
106	Hawkeye remains with the Avengers for numerous adventures.	霍克耶和复仇者在一起进行了许多冒险.	1.2820968900685015
107	Contraction of the deep digital flexor muscle will flex the digit.	深数字柔韧性肌肉的收缩会使数字跳动.	0.7992670406856883
108	While Sam distracts Norman, Lila sneaks into the house.	山姆分散了诺曼的注意力, 丽拉偷偷地走进了屋子里.	1.2401705325325691
109	This led to one of the last great Crusades of a united Western Christendom — Crusade of Varna.	这导致了西方统一基督教的最后一次伟大的十字军 - - 瓦尔纳十字军。	1.341718277201022
110	The Google Doodle for July 1, 2018 celebrated Leibniz's 372nd birthday.	2018 年 7 月 1 日的谷歌鸡肉庆祝莱布尼兹 372 岁生日。	0.5550196408006056
111	Simultaneously, the rower pushes the oar handle away from the chest.	同时, 划船者把桨柄从胸前推开.	0.958582026198933
112	Again she met with the charlatan Giuseppe Francesco Borri.	她又一次遇见了骗子朱塞佩 · 弗朗切斯科 · 博里。	1.3650420263030447
113	Greek and Roman mythology portray storks as models of parental devotion.	希腊和罗马神话把小鸟描绘成父母忠诚的典范.	1.2352625318041734
114	After its conquest of the Aztecs and Incas, Spain neglected its Caribbean holdings.	西班牙在征服阿兹泰克人和印加人之后 ， 忽视了其在加勒比的财产。	1.2749665383941513
115	These bosses were similar to those of Pachyrhinosaurus, but with taller ridges and more pronounced rugosities.	这些老板和帕奇犀龙的老板相似 ， 但他们的山脊更高 ， 红宝石也更明显。	0.23406347598550056
116	Four years later, in 2014, it celebrated its first ordination of four rabbis and three cantors since the Second World War.	四年后 ， 即 2014 年 ， 它庆祝了第二次世界大战以来 4 名拉比人和 3 名警犬的第一次军衔。	0.9225211726723043
117	The cougar possesses neither the tear streaks nor the spotted coat pattern of the cheetah.	美洲狮既不具有撕裂的条纹, 也不具有脸颊的斑点外套图案.	0.45841146812773126
118	He bowled below his full pace and his opening over yielded three full tosses.	他以低于全速的速度跳下去, 他的开球产生了三个全速.	-0.1380809340456024
119	She partnered Ashleigh Barty and Scott Lipsky respectively.	她分别与阿什利 · 巴蒂和斯科特 · 利普斯基搭档.	1.413776651531558
120	In contrast, oxygenated hemoglobin exhibits diamagnetism, a weak repulsion from a magnetic field.	相反, 氧化血红蛋白表现出抗磁性, 这是一种来自磁场的微弱排斥.	1.277817937329301
121	He rejoined the Yankees in 2007 for one last season before retiring.	2007 年, 他在退役前的最后一个赛季再次加入北方佬队.	1.1390186649282157
122	Historically, the Adamites, a Gnostic sect, practiced religious nudism.	从历史上看 ， 亚当派是一个宗派 ， 信奉宗教的裸体主义。	1.2007721586315216
123	Chartered by the New Zealand Company, she sailed for Wellington in 1840 under Captain Santry.	1840 年, 她被新西兰公司包租, 在桑特里船长的领导下飞往惠灵顿.	0.9659046583017264
124	Pictured here as his statue in the Lincoln Memorial in Washington, DC.	在华盛顿林肯纪念馆里, 他的雕像被画在这里.	1.0932229252788523
125	Norm Macdonald plays Reed Richards in a skit appearing in his comedy album Ridiculous.	诺姆 · 麦克唐纳德在他的喜剧专辑《奇怪的是》中扮演里德 · 理查兹.	1.0094525617653618
126	Those in marl prairies and rocky glades are usually small and shallow, while those in peat depressions of ridge and slough wetlands are more variable.	那些在沼泽地和岩石玻璃通常是小和浅层 ， 而那些在泥炭压低的山脊和泥浆湿地的变数更多。	0.861842813748415
127	After a Stanton incomplete pass, the Lions punted the ball on fourth down.	在斯坦顿不完全通过后, 狮子队在第四场击球.	0.0713342290959802
128	Thomas adds that its detractors accuse it of shallow rationalism, naïve optimism, unrealistic universalism and moral darkness.	托马斯补充说 ， 它的批评者指责它是肤浅的理性主义、天真的乐观、不现实的普遍性和道德黑暗。	1.3572864304066299
129	Other sounds produced include purring, puffing, bleating and humming.	产生的其他声音包括吸气、吹气、吹气和嗡嗡声。	1.0900711238345768
130	On December 15, Hero defeated Lance Storm in his Smash Wrestling debut.	"12 月 15 日, 英雄在他的 ""粉碎摔跤"" 首场比赛中击败了兰斯风暴."	1.064606044026478
131	Hurricane Bob originated from the remnants of a frontal trough to the southeast of Bermuda on August 12.	"""鲍勃"" 飓风起源于 8 月 12 日百慕大东南的一个正面槽的残留物。"	0.9174375329966611
132	Brick piers, buttresses and openings have rounded corners, and sections of early timber seating survive along the northwest wall.	砖墩、支架和开口有圆形的角 ， 早期木材座椅沿西北墙生存下来。	0.09674705465312493
133	However, Mac manipulates her into letting him move in.	不过 ， 麦克操纵她让他搬进去。	1.2171781866417852
134	The Burmese then tried to encircle the Chinese by splitting the army into two.	然后 ， 缅甸人试图把军队分成两半 ， 包围中国人。	1.180754739013448
135	Lyon, printed by Gilles Hugetan, with Parisian prologue.	里昂 ， 由 Gilles Hugetan 印刷 ， 带有巴黎序幕。	0.5418961687297262
136	"With Danny Kaye he performed a duet of ""When the Saints Go Marching In"" during which Kaye impersonated Armstrong."	他和丹尼 · 凯一起表演了《圣徒进军》二重奏 ， 凯伊在其中模仿阿姆斯特朗。	0.995920374916317
137	Bradman joined Barnes at the crease and they amassed 174 runs for the second wicket.	布拉德曼和巴恩斯一起在折痕处, 他们聚集了 174 人去参加第二场比赛.	-0.09487926848501499
138	Vanderbilt halfback Gil Reese starred in this game, including two punt returns for touchdowns.	范德比尔特的半后卫吉尔 · 雷塞在这场比赛中主演, 其中包括两场点球的起落.	0.06928228691746915
139	Eventually betrayed from within, their captain Yngvild survived and hunted for revenge.	他们的船长恩格维尔德最终从内部背叛了出来, 幸存下来, 并被追逐报复.	0.705625521092015
140	"Ford's image transfixed Europeans, especially the Germans, arousing the ""fear of some, the infatuation of others, and the fascination among all""."	"福特的形象改变了欧洲人 ， 特别是德国人的形象 ， 唤起了 ""对某些人的恐惧、对其他人的迷恋和对所有人的迷恋"" 。"	1.0397580303411127
141	"After a 1957 crusade in New York, some more fundamentalist Protestant Christians criticized Graham for his ecumenism, even calling him ""Antichrist""."	"1957 年在纽约举行的十字军运动后 ， 更多的原教旨主义新教基督徒批评格雷厄姆的普世主义 ， 甚至称他为 ""反基督"" 。"	1.2817731894857014
142	The Hemicycle is a Neoclassical semicircle 30 ft high and 226 ft in diameter.	半循环是一个新古典半圆形 30 英尺高, 直径 226 英尺.	1.1050493127582548
143	He kept in constant contact with his archdeacons and deans about the administration of the dioceses.	他与执政官和执政官就教区的管理保持经常的联系.	1.032582508932089
144	He gained his nickname after his habit of wearing a black and yellow sweater with hooped stripes with the Phoenix Jazzmen.	他的绰号是由于他习惯穿黑色和黄色的毛衣 ， 带条纹的凤凰。	0.87912522970553
145	McNab, Chris, Armies of the Napoleonic Wars, Osprey Publishing Ltd., Oxford, 2009.	McNab, Chris, Armies of the 拿破仑战争 ， Osprey Publish Ltd. ， 牛津 ， 2009 年。	0.18891171411131888
146	Texas forced 3 turnovers in the second quarter, scoring touchdowns off each of them.	德克萨斯州在第二季度强迫了 3 名转会运动员, 他们每个人都得了点球.	0.3050315955622766
147	The altar floor and sanctuary wall contain Italian and French marble inlaid with Portuguese onyx.	祭坛的地板和圣殿的墙壁上有意大利和法国的大理石, 镶嵌着葡萄牙的地名.	1.083930607461743
148	When Richard refuses, Hurley secretly walks to the Black Rock and defuses the remaining dynamite.	当理查德拒绝时, 赫利秘密地走到布莱克岩, 并拆除剩余的炸药.	0.962113253414469
149	Vivian Della Chiesa, 94, American soprano and Broadway theatre performer.	维维安 · 德拉 · 奇萨, 94 岁, 美国女高音和百老汇戏剧表演者.	1.2545744477137302
150	He surrendered his armies to Sherman at Bennett Place near Durham Station, North Carolina on April 26, 1865.	1865 年 4 月 26 日 ， 他在北卡罗来纳州达勒姆车站附近的本尼特广场向谢尔曼投降。	1.420994109473195
151	B. Polin in a rather severe Interwar Stripped Classical style.	以相当严厉的间歇战式脱衣的波兰古典风格。	-0.2330799230339485
152	Towards 1875 to 1876, bodices featured long but even tighter laced waists, and converged at a sharp point in front.	接近 1875 年至 1876 年 ， 身体的腰部长而紧凑 ， 在锋利的前方聚集。	-0.08065222847541896
153	It has a diagonally boarded timber ceiling with exposed rafters and purlins, finished with a timber cornice with pierced motifs.	它有一个斜板木材天花板 ， 上面有裸露的栏杆和紫丁橡胶 ， 最后有一个带有穿孔的木箱。	0.8153924457759041
154	The extreme outposts of the Prussians appeared before Vienna.	普鲁士人的极端前哨出现在维也纳。	1.0809293401016546
155	First rhyodacite was erupted followed by tuff, more rhyodacite, tuff with some underwater sediments, and finishing with rhyolite.	第一押韵岩是先喷发的 ， 其次是带状、更多押韵、带一些水下沉积物的带状以及带押韵的整理。	-0.2906233597302034
156	Col. John D. Waldron, Commander of the First Regiment Arkansas State Guard, effective 1 October 1891.	John D. Waldron 上校 ， 阿肯色州第一军团指挥官 ， 1891 年 10 月 1 日生效。	1.2105522144889302
157	It also serves as a barricade between the Town of Dorchester, Boston and Neponset River waterfront.	它也是多切斯特镇、波士顿和尼泊尔河海滨之间的路障。	1.391404509871391
158	Gregory opposed with the palpability of the risen Christ in .	格雷戈里反对升起的基督的可见性.	1.0965516969888711
159	The otter feeds mainly on fish, while the desman seeks its food among the aquatic invertebrates that inhabit the riverbed.	水壶主要以鱼类为食物 ， 而荒漠者则在生活在河床上的水生无脊椎动物中寻找食物。	0.4382119431582882
160	Addams' construction of womanhood involved daughterhood, sexuality, wifehood, and motherhood.	Addam 对妇女的培养涉及到女儿、性、妻子和母亲。	1.166123548746244
161	At the command tecombre, the legionaries would break the Testudo formation and revert to their previous formation.	在指挥技术方面 ， 军团将打破 Testudo 编队 ， 恢复以前的编队。	0.901204576390832
162	However, in 1955, the CIA plotted to assassinate President Sukarno despite objections from then Vice President Nixon.	然而 ， 1955 年 ， 中情局不顾当时尼克松副总统的反对 ， 策划暗杀苏卡诺总统。	1.3562617906358703
163	Syndicalism originated in France and spread from there.	联合主义起源于法国 ， 并从法国蔓延开来。	1.3865808576791123
164	The attacker bends his opponent's arm and reaches through with one of his own.	攻击者弯曲对手的胳膊, 用自己的一只手伸过去.	1.1877422592320508
